epiweek,time_value,issue,geo_type,geo_value,week,weekorder,sarscov2_tests,sarscov2_positive_tests,flu_tests,flu_positive_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,year
202538,2025-09-20,2025-10-10,lab,phol thunder bay,38,4,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,4.0,12.0,0.0,2025
202538,2025-09-20,2025-10-10,region,on,38,4,5527.0,542.0,5245.0,21.0,12.0,8.0,5.0,18.0,3.0,5245.0,9.0,3941.0,4.0,1.0,2.0,3.0,112.0,3941.0,10.0,3946.0,25.0,3946.0,832.0,3866.0,13.0,2025
202538,2025-09-20,2025-10-10,lab,mb,38,4,945.0,96.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,0.0,78.0,1.0,1.0,1.0,0.0,0.0,78.0,4.0,78.0,0.0,78.0,22.0,78.0,0.0,2025
202538,2025-09-20,2025-10-10,lab,sk,38,4,933.0,73.0,895.0,11.0,2.0,1.0,6.0,9.0,2.0,849.0,1.0,389.0,2.0,0.0,3.0,0.0,0.0,389.0,3.0,389.0,0.0,389.0,79.0,389.0,0.0,2025
202538,2025-09-20,2025-10-10,lab,ab,38,4,3726.0,249.0,1577.0,10.0,4.0,5.0,1.0,10.0,0.0,1531.0,3.0,1531.0,7.0,1.0,4.0,3.0,0.0,1531.0,5.0,1531.0,3.0,1531.0,344.0,1531.0,1.0,2025
202538,2025-09-20,2025-10-10,region,prairies,38,4,5604.0,418.0,3400.0,21.0,6.0,6.0,7.0,19.0,2.0,3308.0,4.0,1998.0,10.0,2.0,8.0,3.0,0.0,1998.0,12.0,1998.0,3.0,1998.0,445.0,1998.0,1.0,2025
202538,2025-09-20,2025-10-10,region,bc,38,4,2721.0,294.0,3102.0,31.0,21.0,4.0,1.0,31.0,0.0,3087.0,16.0,883.0,2.0,2.0,4.0,2.0,0.0,909.0,8.0,883.0,1.0,902.0,215.0,874.0,1.0,2025
202538,2025-09-20,2025-10-10,lab,yt,38,4,22.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,,,,,,,,,,,,,,,2025
202538,2025-09-20,2025-10-10,lab,nt,38,4,44.0,1.0,44.0,3.0,3.0,0.0,0.0,3.0,0.0,44.0,0.0,,,,,,,44.0,1.0,44.0,0.0,44.0,15.0,,,2025
202538,2025-09-20,2025-10-10,lab,nu,38,4,94.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,,,,,,,,,,,,,,,2025
202538,2025-09-20,2025-10-10,region,territories,38,4,160.0,4.0,161.0,3.0,3.0,0.0,0.0,3.0,0.0,161.0,0.0,,,,,,,44.0,1.0,44.0,0.0,44.0,15.0,,,2025
202538,2025-09-20,2025-10-10,nation,ca,38,4,23963.0,2479.0,18954.0,96.0,42.0,18.0,30.0,88.0,8.0,18108.0,44.0,8211.0,22.0,7.0,20.0,12.0,112.0,8301.0,67.0,8260.0,33.0,8386.0,1802.0,8121.0,18.0,2025
202539,2025-09-27,2025-10-10,lab,nl,39,5,363.0,52.0,291.0,1.0,0.0,0.0,1.0,1.0,0.0,291.0,2.0,291.0,1.0,2.0,0.0,6.0,0.0,291.0,3.0,291.0,1.0,291.0,46.0,291.0,2.0,2025
202539,2025-09-27,2025-10-10,lab,pe,39,5,70.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,8.0,3.0,8.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,ns,39,5,839.0,103.0,856.0,2.0,0.0,0.0,2.0,2.0,0.0,856.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,33.0,0.0,33.0,12.0,33.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,nb,39,5,611.0,29.0,443.0,1.0,1.0,0.0,0.0,1.0,0.0,441.0,1.0,98.0,1.0,0.0,0.0,0.0,1.0,98.0,3.0,98.0,0.0,98.0,29.0,98.0,0.0,2025
202539,2025-09-27,2025-10-10,region,atlantic,39,5,1883.0,198.0,1604.0,5.0,1.0,0.0,4.0,5.0,0.0,1602.0,3.0,430.0,3.0,2.0,0.0,6.0,1.0,430.0,8.0,430.0,1.0,430.0,90.0,430.0,2.0,2025
202539,2025-09-27,2025-10-10,lab,région nord est,39,5,846.0,65.0,589.0,1.0,0.0,0.0,0.0,0.0,1.0,396.0,1.0,35.0,0.0,0.0,1.0,0.0,0.0,35.0,1.0,35.0,0.0,39.0,14.0,35.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,québec chaudière appalaches,39,5,1736.0,287.0,1115.0,5.0,0.0,0.0,3.0,3.0,2.0,1115.0,0.0,252.0,0.0,1.0,0.0,0.0,0.0,260.0,19.0,252.0,1.0,280.0,87.0,247.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,centre du québec,39,5,1466.0,218.0,756.0,1.0,0.0,0.0,1.0,1.0,0.0,567.0,1.0,33.0,2.0,1.0,0.0,0.0,0.0,33.0,3.0,33.0,0.0,37.0,8.0,33.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,montréal laval,39,5,2680.0,411.0,1933.0,7.0,0.0,0.0,5.0,5.0,2.0,1389.0,6.0,710.0,4.0,0.0,1.0,4.0,0.0,710.0,9.0,710.0,3.0,742.0,153.0,710.0,2.0,2025
202539,2025-09-27,2025-10-10,lab,ouest du québec,39,5,1137.0,152.0,908.0,4.0,0.0,0.0,4.0,4.0,0.0,887.0,3.0,35.0,0.0,1.0,2.0,0.0,0.0,35.0,2.0,35.0,0.0,41.0,16.0,35.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,montérégie,39,5,1652.0,232.0,1152.0,6.0,0.0,0.0,6.0,6.0,0.0,1152.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,17.0,2.0,9.0,0.0,2025
202539,2025-09-27,2025-10-10,region,qc,39,5,9517.0,1365.0,6453.0,24.0,0.0,0.0,19.0,19.0,5.0,5506.0,17.0,1074.0,6.0,3.0,4.0,4.0,0.0,1082.0,34.0,1074.0,4.0,1156.0,280.0,1069.0,2.0,2025
202539,2025-09-27,2025-10-10,lab,phol ottawa,39,5,73.0,17.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,52.0,0.0,0.0,0.0,0.0,3.0,52.0,0.0,52.0,0.0,52.0,18.0,52.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,eorla,39,5,588.0,37.0,609.0,4.0,0.0,0.0,4.0,4.0,0.0,609.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,4.0,24.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,phol kingston,39,5,80.0,37.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0,0.0,53.0,16.0,53.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,phol peterborough,39,5,45.0,10.0,73.0,1.0,1.0,0.0,0.0,1.0,0.0,73.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,54.0,1.0,54.0,1.0,54.0,39.0,54.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,phol toronto,39,5,1036.0,280.0,1167.0,2.0,4.0,5.0,0.0,2.0,0.0,1167.0,1.0,933.0,0.0,0.0,0.0,0.0,47.0,933.0,4.0,933.0,5.0,933.0,422.0,933.0,9.0,2025
202539,2025-09-27,2025-10-10,lab,uhn mount sinai hospital,39,5,651.0,36.0,548.0,1.0,1.0,0.0,0.0,1.0,0.0,548.0,0.0,91.0,0.0,0.0,0.0,1.0,0.0,91.0,0.0,91.0,0.0,91.0,14.0,91.0,1.0,2025
202539,2025-09-27,2025-10-10,lab,sick kids hospital toronto,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,2025
202539,2025-09-27,2025-10-10,lab,shared hospital laboratory,39,5,1384.0,72.0,1102.0,1.0,0.0,0.0,1.0,1.0,0.0,1102.0,6.0,1100.0,0.0,0.0,0.0,0.0,16.0,1100.0,6.0,1106.0,3.0,1106.0,123.0,1106.0,4.0,2025
202539,2025-09-27,2025-10-10,lab,phol hamilton,39,5,57.0,13.0,91.0,1.0,0.0,3.0,0.0,1.0,0.0,91.0,0.0,71.0,0.0,0.0,0.0,0.0,7.0,71.0,0.0,71.0,0.0,71.0,45.0,71.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,st josephs hamilton,39,5,1156.0,61.0,1119.0,4.0,0.0,0.0,4.0,4.0,0.0,1119.0,1.0,1119.0,0.0,0.0,0.0,0.0,5.0,1119.0,1.0,1119.0,3.0,1119.0,126.0,1119.0,3.0,2025
202539,2025-09-27,2025-10-10,lab,phol london,39,5,213.0,15.0,224.0,1.0,3.0,1.0,0.0,1.0,0.0,224.0,0.0,191.0,0.0,0.0,0.0,0.0,4.0,191.0,3.0,191.0,3.0,191.0,74.0,191.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,st josephs london,39,5,360.0,26.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,89.0,1.0,89.0,21.0,2.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,phol orillia,39,5,19.0,2.0,20.0,2.0,0.0,1.0,1.0,2.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,16.0,5.0,16.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,phol sudbury,39,5,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,6.0,2.0,6.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,phol timmins,39,5,28.0,1.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,26.0,22.0,26.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,phol sault ste marie,39,5,7.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,4.0,8.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,sault area hospital,39,5,81.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,67.0,2.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,67.0,17.0,67.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,phol thunder bay,39,5,39.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,46.0,27.0,46.0,0.0,2025
202539,2025-09-27,2025-10-10,region,on,39,5,5822.0,623.0,5354.0,18.0,10.0,10.0,10.0,18.0,0.0,5352.0,9.0,3946.0,3.0,0.0,0.0,1.0,83.0,3946.0,19.0,3952.0,17.0,3952.0,979.0,3865.0,17.0,2025
202539,2025-09-27,2025-10-10,lab,mb,39,5,1167.0,132.0,1144.0,2.0,0.0,0.0,2.0,2.0,0.0,1144.0,1.0,90.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,90.0,35.0,90.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,sk,39,5,1036.0,93.0,1005.0,2.0,1.0,1.0,0.0,2.0,0.0,956.0,2.0,448.0,1.0,1.0,0.0,1.0,0.0,448.0,3.0,448.0,1.0,448.0,93.0,448.0,0.0,2025
202539,2025-09-27,2025-10-10,lab,ab,39,5,4060.0,238.0,1699.0,10.0,3.0,5.0,1.0,10.0,0.0,1629.0,7.0,1629.0,5.0,6.0,7.0,3.0,0.0,1629.0,6.0,1629.0,0.0,1627.0,388.0,1629.0,0.0,2025
202539,2025-09-27,2025-10-10,region,prairies,39,5,6263.0,463.0,3848.0,14.0,4.0,6.0,3.0,14.0,0.0,3729.0,10.0,2167.0,8.0,7.0,7.0,4.0,0.0,2167.0,9.0,2167.0,1.0,2165.0,516.0,2167.0,0.0,2025
202539,2025-09-27,2025-10-10,region,bc,39,5,2770.0,284.0,3089.0,53.0,22.0,3.0,1.0,53.0,0.0,3081.0,18.0,809.0,7.0,10.0,4.0,3.0,0.0,832.0,7.0,809.0,4.0,837.0,217.0,798.0,2.0,2025
202539,2025-09-27,2025-10-10,lab,yt,39,5,30.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,,,2025
202539,2025-09-27,2025-10-10,lab,nt,39,5,41.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,,,,,,,41.0,0.0,41.0,0.0,41.0,17.0,,,2025
202539,2025-09-27,2025-10-10,lab,nu,39,5,71.0,5.0,71.0,1.0,0.0,0.0,1.0,1.0,0.0,71.0,0.0,,,,,,,,,,,,,,,2025
202539,2025-09-27,2025-10-10,region,territories,39,5,142.0,11.0,138.0,1.0,0.0,0.0,1.0,1.0,0.0,138.0,0.0,,,,,,,41.0,0.0,41.0,0.0,41.0,17.0,,,2025
202539,2025-09-27,2025-10-10,nation,ca,39,5,26397.0,2944.0,20486.0,115.0,37.0,19.0,38.0,110.0,5.0,19408.0,57.0,8426.0,27.0,22.0,15.0,18.0,84.0,8498.0,77.0,8473.0,27.0,8581.0,2099.0,8329.0,23.0,2025
202540,2025-10-04,2025-10-10,lab,nl,40,6,444.0,73.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,3.0,401.0,0.0,2.0,2.0,1.0,0.0,401.0,7.0,401.0,1.0,401.0,60.0,401.0,3.0,2025
202540,2025-10-04,2025-10-10,lab,pe,40,6,132.0,27.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,7.0,13.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,ns,40,6,1083.0,140.0,1097.0,5.0,0.0,0.0,5.0,5.0,0.0,1097.0,0.0,40.0,3.0,1.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,15.0,40.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,nb,40,6,626.0,34.0,481.0,2.0,1.0,0.0,1.0,2.0,0.0,479.0,2.0,83.0,1.0,1.0,0.0,0.0,1.0,83.0,2.0,83.0,0.0,83.0,33.0,83.0,0.0,2025
202540,2025-10-04,2025-10-10,region,atlantic,40,6,2285.0,274.0,2039.0,7.0,1.0,0.0,6.0,7.0,0.0,2037.0,5.0,537.0,4.0,4.0,2.0,1.0,1.0,537.0,9.0,537.0,1.0,537.0,115.0,537.0,3.0,2025
202540,2025-10-04,2025-10-10,lab,région nord est,40,6,935.0,94.0,612.0,5.0,0.0,0.0,5.0,5.0,0.0,398.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,28.0,10.0,24.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,québec chaudière appalaches,40,6,1835.0,262.0,1169.0,10.0,0.0,0.0,9.0,9.0,1.0,1169.0,5.0,300.0,0.0,0.0,1.0,0.0,0.0,312.0,9.0,300.0,0.0,320.0,100.0,293.0,1.0,2025
202540,2025-10-04,2025-10-10,lab,centre du québec,40,6,1505.0,197.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,1.0,45.0,2.0,0.0,0.0,0.0,0.0,45.0,2.0,45.0,1.0,63.0,14.0,45.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,montréal laval,40,6,2707.0,329.0,1932.0,13.0,0.0,0.0,12.0,12.0,1.0,1440.0,2.0,749.0,7.0,0.0,2.0,2.0,0.0,749.0,16.0,749.0,0.0,792.0,138.0,749.0,2.0,2025
202540,2025-10-04,2025-10-10,lab,ouest du québec,40,6,1174.0,151.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,4.0,27.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0,34.0,10.0,27.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,montérégie,40,6,1504.0,169.0,1196.0,6.0,0.0,0.0,6.0,6.0,0.0,1196.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,27.0,3.0,19.0,1.0,2025
202540,2025-10-04,2025-10-10,region,qc,40,6,9660.0,1202.0,6770.0,34.0,0.0,0.0,32.0,32.0,2.0,5876.0,22.0,1164.0,9.0,1.0,3.0,3.0,0.0,1176.0,27.0,1164.0,1.0,1264.0,275.0,1157.0,4.0,2025
202540,2025-10-04,2025-10-10,lab,phol ottawa,40,6,72.0,11.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,42.0,0.0,42.0,16.0,42.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,eorla,40,6,686.0,30.0,680.0,4.0,0.0,0.0,3.0,3.0,1.0,680.0,1.0,97.0,0.0,1.0,0.0,2.0,0.0,97.0,4.0,97.0,0.0,97.0,50.0,97.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,phol kingston,40,6,82.0,13.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,36.0,14.0,36.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,phol peterborough,40,6,28.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,39.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,39.0,0.0,39.0,14.0,39.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,phol toronto,40,6,936.0,156.0,979.0,5.0,5.0,5.0,0.0,5.0,0.0,979.0,0.0,767.0,0.0,0.0,0.0,0.0,37.0,767.0,6.0,767.0,5.0,767.0,395.0,767.0,6.0,2025
202540,2025-10-04,2025-10-10,lab,uhn mount sinai hospital,40,6,549.0,20.0,586.0,2.0,0.0,1.0,1.0,2.0,0.0,586.0,3.0,93.0,1.0,0.0,0.0,0.0,0.0,93.0,0.0,93.0,0.0,93.0,18.0,93.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,sick kids hospital toronto,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,2025
202540,2025-10-04,2025-10-10,lab,shared hospital laboratory,40,6,1365.0,59.0,1036.0,8.0,0.0,0.0,7.0,7.0,1.0,1036.0,4.0,1035.0,0.0,0.0,0.0,0.0,19.0,1035.0,4.0,1036.0,0.0,1036.0,104.0,1036.0,3.0,2025
202540,2025-10-04,2025-10-10,lab,phol hamilton,40,6,42.0,8.0,98.0,0.0,2.0,3.0,0.0,0.0,0.0,98.0,0.0,93.0,0.0,0.0,0.0,0.0,10.0,93.0,2.0,93.0,0.0,93.0,45.0,93.0,1.0,2025
202540,2025-10-04,2025-10-10,lab,st josephs hamilton,40,6,1110.0,45.0,1092.0,5.0,0.0,0.0,5.0,5.0,0.0,1092.0,2.0,1092.0,0.0,0.0,0.0,0.0,15.0,1092.0,4.0,1092.0,2.0,1092.0,109.0,1092.0,4.0,2025
202540,2025-10-04,2025-10-10,lab,phol london,40,6,225.0,27.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1.0,204.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,204.0,2.0,204.0,85.0,204.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,st josephs london,40,6,359.0,14.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,89.0,1.0,89.0,0.0,89.0,10.0,0.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,phol orillia,40,6,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,2.0,5.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,phol sudbury,40,6,12.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,2.0,13.0,8.0,13.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,phol timmins,40,6,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.0,0.0,0.0,11.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,phol sault ste marie,40,6,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,6.0,2.0,6.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,sault area hospital,40,6,97.0,7.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,84.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,0.0,84.0,22.0,84.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,phol thunder bay,40,6,26.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,0.0,11.0,4.0,11.0,0.0,2025
202540,2025-10-04,2025-10-10,region,on,40,6,5615.0,396.0,5155.0,24.0,7.0,9.0,16.0,22.0,2.0,5155.0,12.0,3696.0,3.0,1.0,0.0,2.0,94.0,3717.0,21.0,3718.0,12.0,3707.0,898.0,3629.0,14.0,2025
202540,2025-10-04,2025-10-10,lab,mb,40,6,1146.0,119.0,1145.0,2.0,1.0,0.0,1.0,2.0,0.0,1145.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,94.0,3.0,94.0,0.0,94.0,23.0,94.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,sk,40,6,963.0,73.0,896.0,4.0,0.0,0.0,4.0,4.0,0.0,852.0,5.0,347.0,2.0,1.0,0.0,3.0,0.0,347.0,1.0,347.0,3.0,347.0,82.0,347.0,1.0,2025
202540,2025-10-04,2025-10-10,lab,ab,40,6,4072.0,206.0,2160.0,21.0,11.0,6.0,2.0,21.0,0.0,2088.0,8.0,1303.0,10.0,4.0,4.0,10.0,0.0,1303.0,3.0,1303.0,1.0,1303.0,312.0,1303.0,2.0,2025
202540,2025-10-04,2025-10-10,region,prairies,40,6,6181.0,398.0,4201.0,27.0,12.0,6.0,7.0,27.0,0.0,4085.0,13.0,1744.0,12.0,5.0,4.0,13.0,0.0,1744.0,7.0,1744.0,4.0,1744.0,417.0,1744.0,3.0,2025
202540,2025-10-04,2025-10-10,region,bc,40,6,2843.0,302.0,3032.0,42.0,4.0,1.0,1.0,42.0,0.0,3027.0,19.0,664.0,1.0,2.0,1.0,5.0,0.0,676.0,6.0,664.0,2.0,683.0,185.0,651.0,0.0,2025
202540,2025-10-04,2025-10-10,lab,yt,40,6,20.0,1.0,22.0,2.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,,,,,,,,,,,,,,,2025
202540,2025-10-04,2025-10-10,lab,nt,40,6,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,,,,,,20.0,0.0,20.0,0.0,20.0,12.0,,,2025
202540,2025-10-04,2025-10-10,lab,nu,40,6,156.0,3.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,,,,,,,,,,,,,,,2025
202540,2025-10-04,2025-10-10,region,territories,40,6,196.0,5.0,194.0,2.0,0.0,0.0,0.0,2.0,0.0,194.0,0.0,,,,,,,20.0,0.0,20.0,0.0,20.0,12.0,,,2025
202540,2025-10-04,2025-10-10,nation,ca,40,6,26780.0,2577.0,21391.0,136.0,24.0,16.0,62.0,132.0,4.0,20374.0,71.0,7805.0,29.0,13.0,10.0,24.0,95.0,7870.0,70.0,7847.0,20.0,7955.0,1902.0,7718.0,24.0,2025
202535,2025-08-30,2025-10-17,lab,nl,35,1,229.0,23.0,210.0,1.0,0.0,0.0,0.0,0.0,1.0,210.0,1.0,210.0,0.0,2.0,5.0,4.0,0.0,210.0,2.0,210.0,2.0,210.0,23.0,210.0,0.0,2025
202535,2025-08-30,2025-10-17,lab,pe,35,1,33.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,2025
202535,2025-08-30,2025-10-17,lab,ns,35,1,587.0,61.0,592.0,2.0,0.0,0.0,1.0,1.0,1.0,592.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,23.0,0.0,23.0,3.0,23.0,0.0,2025
202535,2025-08-30,2025-10-17,lab,nb,35,1,472.0,18.0,330.0,1.0,0.0,0.0,1.0,1.0,0.0,321.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,70.0,3.0,70.0,9.0,70.0,0.0,2025
202535,2025-08-30,2025-10-17,region,atlantic,35,1,1321.0,107.0,1139.0,4.0,0.0,0.0,2.0,2.0,2.0,1130.0,1.0,306.0,0.0,2.0,5.0,4.0,0.0,306.0,5.0,306.0,5.0,306.0,36.0,306.0,0.0,2025
202535,2025-08-30,2025-10-17,lab,région nord est,35,1,535.0,42.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,21.0,0.0,25.0,2.0,21.0,0.0,2025
202535,2025-08-30,2025-10-17,lab,québec chaudière appalaches,35,1,975.0,61.0,736.0,2.0,0.0,0.0,0.0,0.0,2.0,736.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,207.0,7.0,196.0,0.0,224.0,35.0,196.0,1.0,2025
202535,2025-08-30,2025-10-17,lab,centre du québec,35,1,922.0,87.0,567.0,1.0,0.0,0.0,1.0,1.0,0.0,443.0,3.0,42.0,3.0,0.0,0.0,0.0,0.0,42.0,1.0,42.0,0.0,47.0,13.0,42.0,0.0,2025
202535,2025-08-30,2025-10-17,lab,montréal laval,35,1,1655.0,140.0,1227.0,9.0,0.0,0.0,6.0,6.0,3.0,1035.0,3.0,547.0,4.0,1.0,5.0,1.0,0.0,547.0,7.0,547.0,1.0,585.0,57.0,547.0,0.0,2025
202535,2025-08-30,2025-10-17,lab,ouest du québec,35,1,678.0,58.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,20.0,2.0,17.0,0.0,2025
202535,2025-08-30,2025-10-17,lab,montérégie,35,1,1016.0,78.0,706.0,6.0,0.0,0.0,6.0,6.0,0.0,706.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,0.0,28.0,1.0,11.0,0.0,2025
202535,2025-08-30,2025-10-17,region,qc,35,1,5781.0,466.0,4108.0,18.0,0.0,0.0,13.0,13.0,5.0,3662.0,12.0,834.0,7.0,1.0,7.0,1.0,0.0,845.0,15.0,834.0,1.0,929.0,110.0,834.0,1.0,2025
